2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00
8.535500000000000309e-01,7.886699999999999822e-01,6.545100000000000362e-01,4.363397293389504328e-01,3.272542485972836923e-01
8.535500000000000309e-01,8.535500000000000309e-01,7.886699999999999822e-01,7.236063485379935489e-01,6.889817950307963734e-01
8.535500000000000309e-01,7.886699999999999822e-01,6.609899999999999665e-01,5.041571952324587214e-01,4.272172614367931720e-01
1.000000000000000000e+00,8.047378541243649375e-01,6.830127018922192983e-01,5.393446629166316342e-01,4.557189138830738395e-01
